Datetime,Heating Demand (W),Cooling Demand (W),Electricity Consumption (kWh),Natural Gas Consumption (MMBTU),New_date_time
2006-Aug-10 02:00:00,50000,-1946020.508,1106.810848,0,8/10/2018 1:00
2006-Aug-10 03:00:00,50000,-1719904.534,1176.380995,0,8/10/2018 2:00
2006-Aug-10 04:00:00,50000,-1856353.888,1006.458592,0,8/10/2018 3:00
2006-Aug-10 05:00:00,50000,-1681286.688,1261.814795,0,8/10/2018 4:00
2006-Aug-10 06:00:00,88063.33148,-2050107.84,1173.15746,0,8/10/2018 5:00
2006-Aug-10 07:00:00,153781.4072,-2747365.682,1304.438117,0,8/10/2018 6:00
2006-Aug-10 08:00:00,241177.7093,-4025177.652,1355.505223,0,8/10/2018 7:00
2006-Aug-10 09:00:00,257424.2435,-4497403.616,1402.111976,0,8/10/2018 8:00
2006-Aug-10 10:00:00,262760.3533,-4768655.738,1447.599095,0,8/10/2018 9:00
2006-Aug-10 11:00:00,306715.5981,-4889590.334,1271.260423,0,8/10/2018 10:00
2006-Aug-10 12:00:00,361440.3644,-4573322.524,1369.617915,0,8/10/2018 11:00
2006-Aug-10 13:00:00,345174.7619,-4811148.352,1461.706941,0,8/10/2018 12:00
2006-Aug-10 14:00:00,235537.5459,-5037042.87,1339.621539,0,8/10/2018 13:00
2006-Aug-10 15:00:00,230145.3165,-5166276.204,1319.353949,0,8/10/2018 14:00
2006-Aug-10 16:00:00,290428.8474,-4916060.62,1279.599816,0,8/10/2018 15:00
2006-Aug-10 17:00:00,191865.4564,-3946427.698,1291.272806,0,8/10/2018 16:00
2006-Aug-10 18:00:00,164582.4044,-3592219.754,1290.423058,0,8/10/2018 17:00
2006-Aug-10 19:00:00,131780.9429,-3344785.052,1291.28897,0,8/10/2018 18:00
2006-Aug-10 20:00:00,142800.1277,-3049437.252,1249.260111,0,8/10/2018 19:00
2006-Aug-10 21:00:00,93572.07159,-2975597.216,1175.373626,0,8/10/2018 20:00
2006-Aug-10 22:00:00,77322.59188,-2053465.816,1116.245725,0,8/10/2018 21:00
2006-Aug-10 23:00:00,77282.6369,-1863109.853,1197.79496,0,8/10/2018 22:00
2006-Aug-11 00:00:00,50000,-2038246.484,1181.444352,0,8/10/2018 23:00
2006-Aug-11 01:00:00,50000,-1798380.067,1225.380266,0,8/11/2018 0:00
2006-Aug-11 02:00:00,50000,-1949685.137,1118.889289,0,8/11/2018 1:00
2006-Aug-11 03:00:00,50000,-1721050.427,1036.485967,0,8/11/2018 2:00
2006-Aug-11 04:00:00,50000,-1873832.627,894.7684987,0,8/11/2018 3:00
2006-Aug-11 05:00:00,50000,-1189579.394,1181.936965,0,8/11/2018 4:00
2006-Aug-11 06:00:00,88026.13849,-2204661.272,1116.141114,0,8/11/2018 5:00
2006-Aug-11 07:00:00,153938.2833,-2826746.918,1254.625508,0,8/11/2018 6:00
2006-Aug-11 08:00:00,241298.4136,-4113263.066,1393.975443,0,8/11/2018 7:00
2006-Aug-11 09:00:00,257653.4354,-4569114.386,1364.309604,0,8/11/2018 8:00
2006-Aug-11 10:00:00,262920.4257,-4786487.162,1344.619269,0,8/11/2018 9:00
2006-Aug-11 11:00:00,306879.7602,-4893944.392,1250.538944,0,8/11/2018 10:00
2006-Aug-11 12:00:00,361832.8719,-4602818.912,1409.804845,0,8/11/2018 11:00
2006-Aug-11 13:00:00,345192.901,-4861487.614,1456.867334,0,8/11/2018 12:00
2006-Aug-11 14:00:00,235616.9477,-5005733.364,1435.862379,0,8/11/2018 13:00
2006-Aug-11 15:00:00,230546.3003,-4978106.37,1451.201625,0,8/11/2018 14:00
2006-Aug-11 16:00:00,290499.5456,-4993623.876,1204.399033,0,8/11/2018 15:00
2006-Aug-11 17:00:00,191885.242,-4169387.188,1286.393429,0,8/11/2018 16:00
2006-Aug-11 18:00:00,164657.1396,-3809973.692,1192.291551,0,8/11/2018 17:00
2006-Aug-11 19:00:00,131914.4704,-3563458.194,1287.150193,0,8/11/2018 18:00
2006-Aug-11 20:00:00,142976.6365,-3185428.004,1130.35272,0,8/11/2018 19:00
2006-Aug-11 21:00:00,93497.95922,-3048498.64,1311.932163,0,8/11/2018 20:00
2006-Aug-11 22:00:00,77372.6068,-2079649.01,1236.316904,0,8/11/2018 21:00
2006-Aug-11 23:00:00,77348.76879,-1863043.48,1258.30379,0,8/11/2018 22:00
2006-Aug-12 00:00:00,50000,-2069335.328,1044.297336,0,8/11/2018 23:00
2006-Aug-12 01:00:00,50000,-1817042.921,1251.15206,0,8/12/2018 0:00
2006-Aug-12 02:00:00,50000,-1970437.293,1004.864445,0,8/12/2018 1:00
2006-Aug-12 03:00:00,50000,-1727680.737,1216.256214,0,8/12/2018 2:00
2006-Aug-12 04:00:00,50000,-1866715.483,1142.867204,0,8/12/2018 3:00
2006-Aug-12 05:00:00,50000,-1667791.323,1162.151539,0,8/12/2018 4:00
2006-Aug-12 06:00:00,88259.37953,-2061059.096,1284.150019,0,8/12/2018 5:00
2006-Aug-12 07:00:00,109952.9741,-2709743.2,1220.616312,0,8/12/2018 6:00
2006-Aug-12 08:00:00,131980.4213,-3285894.532,1265.49579,0,8/12/2018 7:00
2006-Aug-12 09:00:00,164798.7371,-3579982.248,1321.459346,0,8/12/2018 8:00
2006-Aug-12 10:00:00,154020.6487,-3681246.758,1277.812727,0,8/12/2018 9:00
2006-Aug-12 11:00:00,175634.5323,-3749232.594,1220.745633,0,8/12/2018 10:00
2006-Aug-12 12:00:00,159405.2678,-3515423.46,1263.373126,0,8/12/2018 11:00
2006-Aug-12 13:00:00,153825.5768,-3425878.778,1212.565219,0,8/12/2018 12:00
2006-Aug-12 14:00:00,131918.7595,-3530320.388,1176.229455,0,8/12/2018 13:00
2006-Aug-12 15:00:00,120960.4304,-3644070.492,1144.808221,0,8/12/2018 14:00
2006-Aug-12 16:00:00,126550.6558,-3561138.03,1276.604615,0,8/12/2018 15:00
2006-Aug-12 17:00:00,88236.91794,-3465932.908,1299.333417,0,8/12/2018 16:00
2006-Aug-12 18:00:00,88255.48032,-2592368,1160.295771,0,8/12/2018 17:00
2006-Aug-12 19:00:00,88256.03745,-2048495.164,1108.820553,0,8/12/2018 18:00
2006-Aug-12 20:00:00,88194.48978,-2015037.922,1022.982087,0,8/12/2018 19:00
2006-Aug-12 21:00:00,99196.58442,-1744716.348,1065.658376,0,8/12/2018 20:00
2006-Aug-12 22:00:00,77240.19,-1910892.467,1009.574101,0,8/12/2018 21:00
2006-Aug-12 23:00:00,77276.00853,-1736523.118,1144.425614,0,8/12/2018 22:00
2006-Aug-13 00:00:00,50000,-1931063.111,1099.449371,0,8/12/2018 23:00
2006-Aug-13 01:00:00,50000,-1741229.371,1133.497344,0,8/13/2018 0:00
2006-Aug-13 02:00:00,50000,-1907538.446,1109.81955,0,8/13/2018 1:00
2006-Aug-13 03:00:00,50000,-1712295.821,1218.020175,0,8/13/2018 2:00
2006-Aug-13 04:00:00,50000,-1851154.313,1130.999466,0,8/13/2018 3:00
2006-Aug-13 05:00:00,50000,-1670250.44,1112.248552,0,8/13/2018 4:00
2006-Aug-13 06:00:00,88454.95471,-1845182.647,1152.428251,0,8/13/2018 5:00
2006-Aug-13 07:00:00,71874.46083,-1740517.143,1195.890962,0,8/13/2018 6:00
2006-Aug-13 08:00:00,71870.98679,-2126303.414,1282.385462,0,8/13/2018 7:00
2006-Aug-13 09:00:00,71856.35061,-1942301.105,1181.220747,0,8/13/2018 8:00
2006-Aug-13 10:00:00,71863.7331,-2491016.798,1274.1593,0,8/13/2018 9:00
2006-Aug-13 11:00:00,82878.76758,-2390058.4,1290.323736,0,8/13/2018 10:00
2006-Aug-13 12:00:00,82699.3707,-2882440.556,1276.566512,0,8/13/2018 11:00
2006-Aug-13 13:00:00,99290.8409,-2459196.032,1227.781627,0,8/13/2018 12:00
2006-Aug-13 14:00:00,82788.98874,-2979427.232,1135.70638,0,8/13/2018 13:00
2006-Aug-13 15:00:00,71853.76477,-2463332.766,1222.461064,0,8/13/2018 14:00
2006-Aug-13 16:00:00,71845.0357,-2304859.64,1093.012343,0,8/13/2018 15:00
2006-Aug-13 17:00:00,71861.89694,-1906183.189,1178.333953,0,8/13/2018 16:00
2006-Aug-13 18:00:00,71921.11822,-2044128.35,1046.960085,0,8/13/2018 17:00
2006-Aug-13 19:00:00,71910.08706,-1810556.714,1214.468384,0,8/13/2018 18:00
2006-Aug-13 20:00:00,71913.31325,-1967654.305,1005.597382,0,8/13/2018 19:00
2006-Aug-13 21:00:00,88315.45116,-1746094.787,1163.6768,0,8/13/2018 20:00
2006-Aug-13 22:00:00,71869.78605,-1898475.744,1093.322598,0,8/13/2018 21:00
2006-Aug-13 23:00:00,71836.66206,-1697154.087,1018.359541,0,8/13/2018 22:00
2006-Aug-14 00:00:00,50000,-1668397.284,1125.768227,0,8/13/2018 23:00
2006-Aug-14 01:00:00,50000,-1736581.576,1136.332326,0,8/14/2018 0:00
2006-Aug-14 02:00:00,50000,-1691435.483,987.2910974,0,8/14/2018 1:00
2006-Aug-14 03:00:00,50000,-1591369.238,1100.777796,0,8/14/2018 2:00
2006-Aug-14 04:00:00,50000,-1763571.057,1042.182512,0,8/14/2018 3:00
2006-Aug-14 05:00:00,50000,-1600635.975,1063.052529,0,8/14/2018 4:00
2006-Aug-14 06:00:00,88378.34462,-2042007.918,1136.390995,0,8/14/2018 5:00
2006-Aug-14 07:00:00,153998.5107,-2527874.02,1110.254073,0,8/14/2018 6:00
2006-Aug-14 08:00:00,241635.9385,-3371584.412,1247.517905,0,8/14/2018 7:00
2006-Aug-14 09:00:00,258396.5161,-3738060.892,1319.908084,0,8/14/2018 8:00
2006-Aug-14 10:00:00,263758.0828,-4023666.564,1380.137507,0,8/14/2018 9:00
2006-Aug-14 11:00:00,307595.2769,-4373188.908,1250.823289,0,8/14/2018 10:00
2006-Aug-14 12:00:00,362511.9728,-3541436.676,1141.943331,0,8/14/2018 11:00
2006-Aug-14 13:00:00,345763.5159,-3618973.064,1246.0158,0,8/14/2018 12:00
2006-Aug-14 14:00:00,236423.9859,-3729046.096,1116.883785,0,8/14/2018 13:00
2006-Aug-14 15:00:00,230952.7638,-3893380.344,1276.81293,0,8/14/2018 14:00
2006-Aug-14 16:00:00,291030.0513,-4017040.062,1155.165168,0,8/14/2018 15:00
2006-Aug-14 17:00:00,192361.5676,-3323024.41,1100.614159,0,8/14/2018 16:00
2006-Aug-14 18:00:00,165040.7749,-3004309.522,1176.520548,0,8/14/2018 17:00
2006-Aug-14 19:00:00,132126.9363,-2836934.308,1186.018982,0,8/14/2018 18:00
2006-Aug-14 20:00:00,143178.301,-2735204.778,1240.974978,0,8/14/2018 19:00
2006-Aug-14 21:00:00,93666.21912,-2658619.088,1116.140462,0,8/14/2018 20:00
2006-Aug-14 22:00:00,77423.73176,-1876700.483,1090.860981,0,8/14/2018 21:00
2006-Aug-14 23:00:00,77459.25034,-1727396.869,1188.435766,0,8/14/2018 22:00
2006-Aug-15 00:00:00,50000,-1885924.316,970.776273,0,8/14/2018 23:00
2006-Aug-15 01:00:00,50000,-1692959.49,1112.509583,0,8/15/2018 0:00
2006-Aug-15 02:00:00,50000,-1845528.566,985.7324717,0,8/15/2018 1:00
2006-Aug-15 03:00:00,50000,-1671051.907,1058.794239,0,8/15/2018 2:00
2006-Aug-15 04:00:00,50000,-1788090.446,898.1349625,0,8/15/2018 3:00
2006-Aug-15 05:00:00,50000,-1124919.681,1070.64269,0,8/15/2018 4:00
2006-Aug-15 06:00:00,88410.86613,-2192198.352,1247.103564,0,8/15/2018 5:00
2006-Aug-15 07:00:00,154122.4226,-2548410.79,1109.193593,0,8/15/2018 6:00
2006-Aug-15 08:00:00,241847.5336,-3351300.056,1300.730441,0,8/15/2018 7:00
2006-Aug-15 09:00:00,258604.9674,-4032584.896,1265.716285,0,8/15/2018 8:00
2006-Aug-15 10:00:00,263958.2019,-4322826.386,1239.361713,0,8/15/2018 9:00
2006-Aug-15 11:00:00,307855.7098,-4385202.638,1252.172636,0,8/15/2018 10:00
2006-Aug-15 12:00:00,362861.2948,-4149291.86,1364.465415,0,8/15/2018 11:00
2006-Aug-15 13:00:00,346078.7532,-4411813.662,1190.323726,0,8/15/2018 12:00
2006-Aug-15 14:00:00,236584.9437,-4587944.984,1370.943856,0,8/15/2018 13:00
2006-Aug-15 15:00:00,231169.8553,-4771643.022,1316.070961,0,8/15/2018 14:00
2006-Aug-15 16:00:00,291304.7276,-4791704.562,1305.533123,0,8/15/2018 15:00
2006-Aug-15 17:00:00,192459.2616,-3828569.948,1243.965755,0,8/15/2018 16:00
2006-Aug-15 18:00:00,165153.8269,-3507159.004,1184.669914,0,8/15/2018 17:00
2006-Aug-15 19:00:00,132231.757,-3262013.508,1209.605977,0,8/15/2018 18:00
2006-Aug-15 20:00:00,143321.3792,-2991058.718,1265.822746,0,8/15/2018 19:00
2006-Aug-15 21:00:00,93667.26874,-2865240.94,1133.744364,0,8/15/2018 20:00
2006-Aug-15 22:00:00,77469.45585,-2011281.724,1163.49163,0,8/15/2018 21:00
2006-Aug-15 23:00:00,77435.13451,-1809729.466,1088.472216,0,8/15/2018 22:00
2006-Aug-16 00:00:00,50000,-1965782.271,1011.469925,0,8/15/2018 23:00
2006-Aug-16 01:00:00,50000,-1739981.453,1093.830063,0,8/16/2018 0:00
2006-Aug-16 02:00:00,50000,-1898484.691,1121.558456,0,8/16/2018 1:00
2006-Aug-16 03:00:00,50000,-1689481.164,1125.321863,0,8/16/2018 2:00
2006-Aug-16 04:00:00,50000,-1811620.833,861.0016224,0,8/16/2018 3:00
2006-Aug-16 05:00:00,50000,-1119558.112,1183.015459,0,8/16/2018 4:00
2006-Aug-16 06:00:00,88438.61416,-2162044.652,1179.206318,0,8/16/2018 5:00
2006-Aug-16 07:00:00,154258.6019,-2609858.79,1105.21598,0,8/16/2018 6:00
2006-Aug-16 08:00:00,242087.238,-3899216.124,1220.678753,0,8/16/2018 7:00
2006-Aug-16 09:00:00,258806.1893,-4447307.866,1377.721625,0,8/16/2018 8:00
2006-Aug-16 10:00:00,264140.8677,-4654400.262,1280.752072,0,8/16/2018 9:00
2006-Aug-16 11:00:00,308123.7142,-4766816.748,1235.724255,0,8/16/2018 10:00
2006-Aug-16 12:00:00,363250.5919,-4427039.256,1227.027505,0,8/16/2018 11:00
2006-Aug-16 13:00:00,346446.6005,-4694477.238,1384.048405,0,8/16/2018 12:00
2006-Aug-16 14:00:00,236717.3533,-4888899.31,1410.956574,0,8/16/2018 13:00
2006-Aug-16 15:00:00,231415.3938,-4934438.468,1254.397411,0,8/16/2018 14:00
2006-Aug-16 16:00:00,291605.9044,-4939510.314,1237.040023,0,8/16/2018 15:00
2006-Aug-16 17:00:00,192576.6018,-3843566.962,1236.464128,0,8/16/2018 16:00
2006-Aug-16 18:00:00,165261.5433,-3358344.926,1113.182903,0,8/16/2018 17:00
2006-Aug-16 19:00:00,132330.7485,-3158208.62,1136.98102,0,8/16/2018 18:00
2006-Aug-16 20:00:00,143438.1479,-2922890.514,1275.08459,0,8/16/2018 19:00
2006-Aug-16 21:00:00,93714.95097,-2796854.44,1179.702067,0,8/16/2018 20:00
2006-Aug-16 22:00:00,77511.20377,-2021949.906,1206.677863,0,8/16/2018 21:00
2006-Aug-16 23:00:00,77463.7409,-1835108.327,1260.794666,0,8/16/2018 22:00
2006-Aug-17 00:00:00,50000,-2007929.724,1102.459515,0,8/16/2018 23:00
2006-Aug-17 01:00:00,50000,-1773722.282,1218.456819,0,8/17/2018 0:00
2006-Aug-17 02:00:00,50000,-1928201.536,1026.392176,0,8/17/2018 1:00
2006-Aug-17 03:00:00,50000,-1712181.508,1158.300865,0,8/17/2018 2:00
2006-Aug-17 04:00:00,50000,-1838314.042,869.6686932,0,8/17/2018 3:00
2006-Aug-17 05:00:00,50000,-1128903.129,1245.424824,0,8/17/2018 4:00
2006-Aug-17 06:00:00,88447.54599,-2193638.764,1144.693845,0,8/17/2018 5:00
2006-Aug-17 07:00:00,154397.412,-2731734.736,1223.708118,0,8/17/2018 6:00
2006-Aug-17 08:00:00,242331.1046,-4008066.316,1340.157393,0,8/17/2018 7:00
2006-Aug-17 09:00:00,259023.8126,-4543565.04,1423.912757,0,8/17/2018 8:00
2006-Aug-17 10:00:00,264343.1199,-4778839.43,1365.689313,0,8/17/2018 9:00
2006-Aug-17 11:00:00,308405.7778,-4888909.454,1255.110596,0,8/17/2018 10:00
2006-Aug-17 12:00:00,363647.7184,-4539362.786,1171.254452,0,8/17/2018 11:00
2006-Aug-17 13:00:00,346851.3189,-3810154.262,1136.215119,0,8/17/2018 12:00
2006-Aug-17 14:00:00,236831.1281,-3665701.784,1191.576268,0,8/17/2018 13:00
2006-Aug-17 15:00:00,231661.7842,-3764380.656,1117.139965,0,8/17/2018 14:00
2006-Aug-17 16:00:00,291928.4554,-3999741.886,1271.112678,0,8/17/2018 15:00
2006-Aug-17 17:00:00,192751.4742,-3279499.14,1273.134284,0,8/17/2018 16:00
2006-Aug-17 18:00:00,165371.6126,-2971300.892,1136.207244,0,8/17/2018 17:00
2006-Aug-17 19:00:00,132415.5014,-2879033.154,1175.164765,0,8/17/2018 18:00
2006-Aug-17 20:00:00,143539.9872,-2758641.972,1099.1564,0,8/17/2018 19:00
2006-Aug-17 21:00:00,93789.29893,-2692746.572,1068.499998,0,8/17/2018 20:00
2006-Aug-17 22:00:00,77535.19319,-1907553.511,1181.653879,0,8/17/2018 21:00
2006-Aug-17 23:00:00,77514.56928,-1761135.684,1206.058515,0,8/17/2018 22:00
2006-Aug-18 00:00:00,50000,-1911295.774,1180.351944,0,8/17/2018 23:00
2006-Aug-18 01:00:00,50000,-1726069.603,1200.819211,0,8/18/2018 0:00
2006-Aug-18 02:00:00,50000,-1873771.408,1119.706795,0,8/18/2018 1:00
2006-Aug-18 03:00:00,50000,-1688094.067,1084.883163,0,8/18/2018 2:00
2006-Aug-18 04:00:00,50000,-1844521.012,1064.984848,0,8/18/2018 3:00
2006-Aug-18 05:00:00,50000,-1680179.736,1261.937063,0,8/18/2018 4:00
2006-Aug-18 06:00:00,88429.57622,-2066556.044,1239.560101,0,8/18/2018 5:00
2006-Aug-18 07:00:00,154556.2198,-2648289.306,1129.656005,0,8/18/2018 6:00
2006-Aug-18 08:00:00,242596.0093,-3687360.766,1197.499256,0,8/18/2018 7:00
2006-Aug-18 09:00:00,259241.9442,-4286737.316,1314.166519,0,8/18/2018 8:00
2006-Aug-18 10:00:00,264540.2585,-4693741.13,1444.959242,0,8/18/2018 9:00
2006-Aug-18 11:00:00,308700.0204,-4855608.54,1250.976523,0,8/18/2018 10:00
2006-Aug-18 12:00:00,364072.2801,-4526878.972,1364.17573,0,8/18/2018 11:00
2006-Aug-18 13:00:00,347303.2621,-4443031.816,1337.223552,0,8/18/2018 12:00
2006-Aug-18 14:00:00,236988.6329,-4031855.024,1246.575552,0,8/18/2018 13:00
2006-Aug-18 15:00:00,231838.5393,-4271503.37,1292.927253,0,8/18/2018 14:00
2006-Aug-18 16:00:00,292284.5913,-4735554.35,1212.371164,0,8/18/2018 15:00
2006-Aug-18 17:00:00,192979.5006,-3886869.278,1195.382886,0,8/18/2018 16:00
2006-Aug-18 18:00:00,165514.5515,-3409083.352,1200.51997,0,8/18/2018 17:00
2006-Aug-18 19:00:00,132464.9731,-3062867.018,1246.277605,0,8/18/2018 18:00
2006-Aug-18 20:00:00,143572.8723,-2790716.158,1130.488534,0,8/18/2018 19:00
2006-Aug-18 21:00:00,93923.11123,-2737469.22,1200.785731,0,8/18/2018 20:00
2006-Aug-18 22:00:00,77546.3455,-1964430.269,1148.335903,0,8/18/2018 21:00
2006-Aug-18 23:00:00,77504.14067,-1765637.346,1127.558172,0,8/18/2018 22:00
2006-Aug-19 00:00:00,50000,-1919590.57,1114.609857,0,8/18/2018 23:00
2006-Aug-19 01:00:00,50000,-1698958.381,1051.93106,0,8/19/2018 0:00
2006-Aug-19 02:00:00,50000,-1825229.107,996.2790363,0,8/19/2018 1:00
2006-Aug-19 03:00:00,50000,-1601075.41,986.6355639,0,8/19/2018 2:00
2006-Aug-19 04:00:00,50000,-1707692.575,923.4950182,0,8/19/2018 3:00
2006-Aug-19 05:00:00,50000,-1135829.771,1194.742139,0,8/19/2018 4:00
2006-Aug-19 06:00:00,88356.60872,-2150689.33,1121.18907,0,8/19/2018 5:00
2006-Aug-19 07:00:00,110686.3544,-2524017.686,1236.282746,0,8/19/2018 6:00
2006-Aug-19 08:00:00,132559.5206,-2939935.606,1216.330564,0,8/19/2018 7:00
2006-Aug-19 09:00:00,165658.5891,-3294795.292,1247.207363,0,8/19/2018 8:00
2006-Aug-19 10:00:00,154498.2245,-3519475.978,1138.355714,0,8/19/2018 9:00
2006-Aug-19 11:00:00,176797.069,-3632619.286,1257.335815,0,8/19/2018 10:00
2006-Aug-19 12:00:00,160034.6629,-3380592.298,1303.636893,0,8/19/2018 11:00
2006-Aug-19 13:00:00,154804.0588,-3331636.056,1309.61003,0,8/19/2018 12:00
2006-Aug-19 14:00:00,132574.3536,-3434417.918,1301.322156,0,8/19/2018 13:00
2006-Aug-19 15:00:00,121570.0061,-3515267.434,1220.279274,0,8/19/2018 14:00
2006-Aug-19 16:00:00,126971.0588,-3505856.212,1170.83829,0,8/19/2018 15:00
2006-Aug-19 17:00:00,88577.81095,-3315687.696,1211.90838,0,8/19/2018 16:00
2006-Aug-19 18:00:00,88495.04924,-2172407.946,1163.840463,0,8/19/2018 17:00
2006-Aug-19 19:00:00,88558.1465,-1849731.747,1225.714452,0,8/19/2018 18:00
2006-Aug-19 20:00:00,88583.57538,-1935949.916,1109.019466,0,8/19/2018 19:00
2006-Aug-19 21:00:00,99527.96077,-1713647.394,1123.332801,0,8/19/2018 20:00
2006-Aug-19 22:00:00,77591.61721,-1845831.55,986.3818763,0,8/19/2018 21:00
2006-Aug-19 23:00:00,77540.28942,-1684763.965,1165.455788,0,8/19/2018 22:00
2006-Aug-20 00:00:00,50000,-1842290.236,1062.591267,0,8/19/2018 23:00
2006-Aug-20 01:00:00,50000,-1665167.734,1142.882057,0,8/20/2018 0:00
2006-Aug-20 02:00:00,50000,-1747402.455,1136.04032,0,8/20/2018 1:00
2006-Aug-20 03:00:00,50000,-1655439.677,910.558499,0,8/20/2018 2:00
2006-Aug-20 04:00:00,50000,-1558752.332,913.4794173,0,8/20/2018 3:00
2006-Aug-20 05:00:00,50000,-1520256.884,971.9333307,0,8/20/2018 4:00
2006-Aug-20 06:00:00,88426.29678,-1551136.277,1043.441585,0,8/20/2018 5:00
2006-Aug-20 07:00:00,72092.25608,-1555105.584,1156.985122,0,8/20/2018 6:00
2006-Aug-20 08:00:00,72089.03818,-1994446.956,1102.18871,0,8/20/2018 7:00
2006-Aug-20 09:00:00,72069.86143,-1960131.763,1300.492096,0,8/20/2018 8:00
2006-Aug-20 10:00:00,72069.41467,-2459767.412,1281.006498,0,8/20/2018 9:00
2006-Aug-20 11:00:00,83021.19677,-2253907.402,1228.675197,0,8/20/2018 10:00
2006-Aug-20 12:00:00,83218.68201,-2726379.952,1204.747533,0,8/20/2018 11:00
2006-Aug-20 13:00:00,99611.79334,-2374307.83,1301.490255,0,8/20/2018 12:00
2006-Aug-20 14:00:00,83055.96558,-2827590.316,1276.945483,0,8/20/2018 13:00
2006-Aug-20 15:00:00,72076.79728,-2470560.126,1174.674984,0,8/20/2018 14:00
2006-Aug-20 16:00:00,72064.93793,-2872792.27,1206.641139,0,8/20/2018 15:00
2006-Aug-20 17:00:00,72067.40338,-1793508.096,1070.162709,0,8/20/2018 16:00
2006-Aug-20 18:00:00,72051.59958,-1927718.915,1001.032095,0,8/20/2018 17:00
2006-Aug-20 19:00:00,72057.8384,-1722225.237,1046.453139,0,8/20/2018 18:00
2006-Aug-20 20:00:00,72058.11327,-1870076.748,1056.126446,0,8/20/2018 19:00
2006-Aug-20 21:00:00,88444.32456,-1682680.944,1008.2752,0,8/20/2018 20:00
2006-Aug-20 22:00:00,72089.17026,-1828925.426,978.5971294,0,8/20/2018 21:00
2006-Aug-20 23:00:00,72080.15859,-1618771.629,1154.150599,0,8/20/2018 22:00
2006-Aug-21 00:00:00,50000,-1707272.216,1046.588127,0,8/20/2018 23:00
2006-Aug-21 01:00:00,50000,-1737074.067,1082.348245,0,8/21/2018 0:00
2006-Aug-21 02:00:00,50000,-1693297.506,1086.59259,0,8/21/2018 1:00
2006-Aug-21 03:00:00,50000,-1572277.502,1071.518237,0,8/21/2018 2:00
2006-Aug-21 04:00:00,50000,-1593774.837,785.7388124,0,8/21/2018 3:00
2006-Aug-21 05:00:00,50000,-1006603.079,1233.833432,0,8/21/2018 4:00
2006-Aug-21 06:00:00,88654.60677,-2243185.974,1100.689323,0,8/21/2018 5:00
2006-Aug-21 07:00:00,154766.499,-2523104.46,1098.20602,0,8/21/2018 6:00
2006-Aug-21 08:00:00,243524.6547,-3225998.42,1262.259503,0,8/21/2018 7:00
2006-Aug-21 09:00:00,259849.245,-3804226.184,1236.214942,0,8/21/2018 8:00
2006-Aug-21 10:00:00,265778.4235,-4378063.154,1389.483728,0,8/21/2018 9:00
2006-Aug-21 11:00:00,309803.5285,-4506234.604,1332.099881,0,8/21/2018 10:00
2006-Aug-21 12:00:00,365005.5314,-4082990.528,1192.938048,0,8/21/2018 11:00
2006-Aug-21 13:00:00,348348.1912,-4238955.264,1349.180318,0,8/21/2018 12:00
2006-Aug-21 14:00:00,238020.3398,-4200261.382,1242.753881,0,8/21/2018 13:00
2006-Aug-21 15:00:00,232424.8845,-4157896.058,1228.697194,0,8/21/2018 14:00
2006-Aug-21 16:00:00,293073.2739,-3860800.874,1094.740346,0,8/21/2018 15:00
2006-Aug-21 17:00:00,193515.2986,-3049334.872,1235.817071,0,8/21/2018 16:00
2006-Aug-21 18:00:00,165986.3604,-2799919.418,1111.395626,0,8/21/2018 17:00
2006-Aug-21 19:00:00,132842.8622,-2757416.536,1123.708048,0,8/21/2018 18:00
2006-Aug-21 20:00:00,144026.0945,-2702360.964,1119.114823,0,8/21/2018 19:00
2006-Aug-21 21:00:00,94003.36323,-2684037.632,1166.527375,0,8/21/2018 20:00
2006-Aug-21 22:00:00,77682.80451,-1909355.426,1088.465392,0,8/21/2018 21:00
2006-Aug-21 23:00:00,77660.4763,-1780024.583,1071.7388,0,8/21/2018 22:00
2006-Aug-22 00:00:00,50000,-1974473.901,1018.559942,0,8/21/2018 23:00
2006-Aug-22 01:00:00,50000,-1767027.255,1187.293304,0,8/22/2018 0:00
2006-Aug-22 02:00:00,50000,-1982787.885,1061.813988,0,8/22/2018 1:00
2006-Aug-22 03:00:00,50000,-1771313.586,1049.053268,0,8/22/2018 2:00
2006-Aug-22 04:00:00,50000,-1920578.419,1043.737412,0,8/22/2018 3:00
2006-Aug-22 05:00:00,50000,-1762601.204,1144.581765,0,8/22/2018 4:00
2006-Aug-22 06:00:00,88634.81311,-2188106.708,1226.339475,0,8/22/2018 5:00
2006-Aug-22 07:00:00,155129.2612,-2683091.436,1197.145091,0,8/22/2018 6:00
2006-Aug-22 08:00:00,243641.627,-3348053.358,1194.635084,0,8/22/2018 7:00
2006-Aug-22 09:00:00,260323.7123,-3583640.956,1220.313036,0,8/22/2018 8:00
2006-Aug-22 10:00:00,265599.4973,-3704997.076,1266.567918,0,8/22/2018 9:00
2006-Aug-22 11:00:00,310105.3219,-3842375.998,1176.220779,0,8/22/2018 10:00
2006-Aug-22 12:00:00,365691.1241,-3617659.538,1281.766006,0,8/22/2018 11:00
2006-Aug-22 13:00:00,349090.2558,-3725732.788,1227.925015,0,8/22/2018 12:00
2006-Aug-22 14:00:00,238076.7443,-3746519.952,1156.252399,0,8/22/2018 13:00
